system,n_gt,n_hyp,n_matched,label_recall,label_precision,start_mae_ms,end_mae_ms,boundary_mae_ms,dur_mae_ms,mean_iou,tbe_20ms,tbe_50ms,singer,canonical_stem
SOFA,29,29,20,0.6896551724137931,0.6896551724137931,78.45500000000001,57.4165,67.93575000000001,126.62150000000001,0.4102853354054295,0.6,0.4,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0009
SOFA,29,29,20,0.6896551724137931,0.6896551724137931,78.45500000000001,57.4165,67.93575000000001,126.62150000000001,0.4102853354054295,0.6,0.4,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0009
SOFA,29,29,20,0.6896551724137931,0.6896551724137931,78.45500000000001,57.4165,67.93575000000001,126.62150000000001,0.4102853354054295,0.6,0.4,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0009
SOFA,29,29,20,0.6896551724137931,0.6896551724137931,78.45500000000001,57.4165,67.93575000000001,126.62150000000001,0.4102853354054295,0.6,0.4,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0009
SOFA,40,41,34,0.85,0.8292682926829268,47.83941176470588,48.084705882352935,47.9620588235294,92.11235294117648,0.35890037744641223,0.7352941176470589,0.4117647058823529,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0010
SOFA,40,41,34,0.85,0.8292682926829268,47.83941176470588,48.084705882352935,47.9620588235294,92.11235294117648,0.35890037744641223,0.7352941176470589,0.4117647058823529,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0010
SOFA,40,41,34,0.85,0.8292682926829268,47.83941176470588,48.084705882352935,47.9620588235294,92.11235294117648,0.35890037744641223,0.7352941176470589,0.4117647058823529,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0010
SOFA,40,41,34,0.85,0.8292682926829268,47.83941176470588,48.084705882352935,47.9620588235294,92.11235294117648,0.35890037744641223,0.7352941176470589,0.4117647058823529,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0010
SOFA,40,41,34,0.85,0.8292682926829268,47.83941176470588,48.084705882352935,47.9620588235294,92.11235294117648,0.35890037744641223,0.7352941176470589,0.4117647058823529,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0010
SOFA,40,41,34,0.85,0.8292682926829268,47.83941176470588,48.084705882352935,47.9620588235294,92.11235294117648,0.35890037744641223,0.7352941176470589,0.4117647058823529,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0010
SOFA,40,41,34,0.85,0.8292682926829268,47.83941176470588,48.084705882352935,47.9620588235294,92.11235294117648,0.35890037744641223,0.7352941176470589,0.4117647058823529,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0010
SOFA,40,41,34,0.85,0.8292682926829268,47.83941176470588,48.084705882352935,47.9620588235294,92.11235294117648,0.35890037744641223,0.7352941176470589,0.4117647058823529,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0010
SOFA,40,41,34,0.85,0.8292682926829268,47.83941176470588,48.084705882352935,47.9620588235294,92.11235294117648,0.35890037744641223,0.7352941176470589,0.4117647058823529,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0010
SOFA,39,41,19,0.48717948717948717,0.4634146341463415,75.28210526315793,119.24105263157887,97.26157894736839,167.6831578947368,0.391468890590377,0.7368421052631579,0.47368421052631576,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0011
SOFA,39,41,19,0.48717948717948717,0.4634146341463415,75.28210526315793,119.24105263157887,97.26157894736839,167.6831578947368,0.391468890590377,0.7368421052631579,0.47368421052631576,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0011
SOFA,39,41,19,0.48717948717948717,0.4634146341463415,75.28210526315793,119.24105263157887,97.26157894736839,167.6831578947368,0.391468890590377,0.7368421052631579,0.47368421052631576,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0011
SOFA,39,41,19,0.48717948717948717,0.4634146341463415,75.28210526315793,119.24105263157887,97.26157894736839,167.6831578947368,0.391468890590377,0.7368421052631579,0.47368421052631576,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0011
SOFA,39,41,19,0.48717948717948717,0.4634146341463415,75.28210526315793,119.24105263157887,97.26157894736839,167.6831578947368,0.391468890590377,0.7368421052631579,0.47368421052631576,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0011
SOFA,39,41,19,0.48717948717948717,0.4634146341463415,75.28210526315793,119.24105263157887,97.26157894736839,167.6831578947368,0.391468890590377,0.7368421052631579,0.47368421052631576,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0011
SOFA,39,41,19,0.48717948717948717,0.4634146341463415,75.28210526315793,119.24105263157887,97.26157894736839,167.6831578947368,0.391468890590377,0.7368421052631579,0.47368421052631576,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0011
SOFA,39,41,19,0.48717948717948717,0.4634146341463415,75.28210526315793,119.24105263157887,97.26157894736839,167.6831578947368,0.391468890590377,0.7368421052631579,0.47368421052631576,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0011
SOFA,39,41,19,0.48717948717948717,0.4634146341463415,75.28210526315793,119.24105263157887,97.26157894736839,167.6831578947368,0.391468890590377,0.7368421052631579,0.47368421052631576,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_paired_speech_group_0011
SOFA,41,41,41,1.0,1.0,27.677560975609765,36.90414634146342,32.29085365853659,55.618292682926835,0.605191020860926,0.4878048780487805,0.24390243902439024,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_pharyngeal_group_0010
SOFA,40,41,37,0.925,0.9024390243902439,50.63513513513512,50.02918918918922,50.33216216216217,91.47945945945942,0.6304742486635978,0.4864864864864865,0.21621621621621623,EN-Alto-2,en-alto-2_pharyngeal_someone_like_you_pharyngeal_group_0011
SOFA,36,36,35,0.9722222222222222,0.9722222222222222,37.70171428571427,48.47857142857137,43.09014285714282,79.63571428571431,0.5815316987744996,0.5428571428571428,0.34285714285714286,EN-Alto-2,en-alto-2_pharyngeal_yesterday_once_more_control_group_0008
SOFA,36,36,36,1.0,1.0,29.20083333333333,33.278333333333336,31.239583333333332,49.94861111111117,0.6050334620484733,0.5,0.25,EN-Alto-2,en-alto-2_pharyngeal_yesterday_once_more_paired_speech_group_0008
SOFA,36,36,33,0.9166666666666666,0.9166666666666666,35.00121212121222,42.25636363636372,38.628787878787975,67.35878787878796,0.6614660312764343,0.45454545454545453,0.2727272727272727,EN-Alto-2,en-alto-2_pharyngeal_yesterday_once_more_pharyngeal_group_0008
SOFA,29,29,28,0.9655172413793104,0.9655172413793104,152.14178571428562,86.66607142857143,119.40392857142854,216.09571428571417,0.6229576154530249,0.6428571428571429,0.42857142857142855,EN-Alto-2,en-alto-2_pharyngeal_yesterday_once_more_pharyngeal_group_0009
SOFA,28,27,28,1.0,1.037037037037037,68.59678571428574,42.45142857142862,55.52410714285718,98.5110714285715,0.6890928300173556,0.5357142857142857,0.25,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_control_group_0006
SOFA,28,27,28,1.0,1.037037037037037,68.59678571428574,42.45142857142862,55.52410714285718,98.5110714285715,0.6890928300173556,0.5357142857142857,0.25,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_control_group_0006
SOFA,28,27,28,1.0,1.037037037037037,68.59678571428574,42.45142857142862,55.52410714285718,98.5110714285715,0.6890928300173556,0.5357142857142857,0.25,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_control_group_0006
SOFA,28,27,28,1.0,1.037037037037037,68.59678571428574,42.45142857142862,55.52410714285718,98.5110714285715,0.6890928300173556,0.5357142857142857,0.25,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_control_group_0006
SOFA,23,23,22,0.9565217391304348,0.9565217391304348,31.44590909090913,26.191363636363622,28.818636363636383,46.4127272727273,0.7280487295407266,0.5909090909090909,0.09090909090909091,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_control_group_0007
SOFA,23,23,22,0.9565217391304348,0.9565217391304348,31.44590909090913,26.191363636363622,28.818636363636383,46.4127272727273,0.7280487295407266,0.5909090909090909,0.09090909090909091,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_control_group_0007
SOFA,23,23,22,0.9565217391304348,0.9565217391304348,31.44590909090913,26.191363636363622,28.818636363636383,46.4127272727273,0.7280487295407266,0.5909090909090909,0.09090909090909091,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_control_group_0007
SOFA,23,23,22,0.9565217391304348,0.9565217391304348,31.44590909090913,26.191363636363622,28.818636363636383,46.4127272727273,0.7280487295407266,0.5909090909090909,0.09090909090909091,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_control_group_0007
SOFA,26,27,21,0.8076923076923077,0.7777777777777778,156.0009523809523,63.17047619047618,109.58571428571423,181.86571428571412,0.5559912273031923,0.6190476190476191,0.47619047619047616,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_pharyngeal_group_0006
SOFA,23,23,23,1.0,1.0,31.81782608695653,28.552608695652086,30.18521739130431,47.7678260869566,0.7495290976165421,0.43478260869565216,0.13043478260869565,EN-Alto-2,en-alto-2_pharyngeal_you_raise_me_up_pharyngeal_group_0007
SOFA,27,29,26,0.9629629629629629,0.896551724137931,56.67615384615389,84.91653846153855,70.79634615384622,129.31884615384624,0.46445890470358103,0.9230769230769231,0.5384615384615384,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0009
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,41,41,40,0.975609756097561,0.975609756097561,19.551999999999975,23.14749999999994,21.349749999999958,39.0564999999999,0.6368809016808348,0.425,0.075,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0010
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,40,41,35,0.875,0.8536585365853658,44.234857142857074,39.48199999999994,41.85842857142851,73.55114285714284,0.6705163328562401,0.4,0.2,EN-Alto-2,en-alto-2_vibrato_someone_like_you_control_group_0011
SOFA,29,29,29,1.0,1.0,19.213103448275845,23.61655172413793,21.414827586206886,33.732413793103454,0.7001607734770654,0.27586206896551724,0.13793103448275862,EN-Alto-2,en-alto-2_vibrato_someone_like_you_paired_speech_group_0009
SOFA,41,41,41,1.0,1.0,33.64951219512198,38.480000000000054,36.064756097561016,60.617317073170796,0.6036747155044611,0.5609756097560976,0.24390243902439024,EN-Alto-2,en-alto-2_vibrato_someone_like_you_paired_speech_group_0010
SOFA,41,41,41,1.0,1.0,27.35121951219514,35.67731707317075,31.514268292682946,54.89048780487802,0.6650474836475662,0.36585365853658536,0.21951219512195122,EN-Alto-2,en-alto-2_vibrato_someone_like_you_paired_speech_group_0011
SOFA,29,29,24,0.8275862068965517,0.8275862068965517,96.4233333333334,107.13625000000006,101.77979166666675,191.22291666666683,0.40828965410301327,0.7083333333333334,0.5,EN-Alto-2,en-alto-2_vibrato_someone_like_you_vibrato_group_0009
SOFA,41,41,39,0.9512195121951219,0.9512195121951219,36.38487179487173,44.74461538461532,40.564743589743536,74.66179487179491,0.5874150981947975,0.5128205128205128,0.3333333333333333,EN-Alto-2,en-alto-2_vibrato_someone_like_you_vibrato_group_0010
SOFA,39,41,39,1.0,0.9512195121951219,29.268974358974294,47.56358974358972,38.41628205128201,61.63000000000002,0.687433671861757,0.3333333333333333,0.20512820512820512,EN-Alto-2,en-alto-2_vibrato_someone_like_you_vibrato_group_0011
SOFA,53,52,49,0.9245283018867925,0.9423076923076923,39.6391836734694,76.86244897959187,58.25081632653064,103.83591836734698,0.5180405785748395,0.6938775510204082,0.46938775510204084,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0007
SOFA,29,29,26,0.896551724137931,0.896551724137931,134.9776923076923,114.48423076923076,124.73096153846154,215.67576923076922,0.6126539997657664,0.5769230769230769,0.46153846153846156,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0008
SOFA,29,29,26,0.896551724137931,0.896551724137931,134.9776923076923,114.48423076923076,124.73096153846154,215.67576923076922,0.6126539997657664,0.5769230769230769,0.46153846153846156,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0008
SOFA,29,29,26,0.896551724137931,0.896551724137931,134.9776923076923,114.48423076923076,124.73096153846154,215.67576923076922,0.6126539997657664,0.5769230769230769,0.46153846153846156,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0008
SOFA,29,29,26,0.896551724137931,0.896551724137931,134.9776923076923,114.48423076923076,124.73096153846154,215.67576923076922,0.6126539997657664,0.5769230769230769,0.46153846153846156,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0008
SOFA,29,29,26,0.896551724137931,0.896551724137931,134.9776923076923,114.48423076923076,124.73096153846154,215.67576923076922,0.6126539997657664,0.5769230769230769,0.46153846153846156,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0008
SOFA,29,29,26,0.896551724137931,0.896551724137931,134.9776923076923,114.48423076923076,124.73096153846154,215.67576923076922,0.6126539997657664,0.5769230769230769,0.46153846153846156,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0008
SOFA,29,29,26,0.896551724137931,0.896551724137931,134.9776923076923,114.48423076923076,124.73096153846154,215.67576923076922,0.6126539997657664,0.5769230769230769,0.46153846153846156,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0008
SOFA,29,29,26,0.896551724137931,0.896551724137931,134.9776923076923,114.48423076923076,124.73096153846154,215.67576923076922,0.6126539997657664,0.5769230769230769,0.46153846153846156,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0008
SOFA,29,29,26,0.896551724137931,0.896551724137931,134.9776923076923,114.48423076923076,124.73096153846154,215.67576923076922,0.6126539997657664,0.5769230769230769,0.46153846153846156,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_control_group_0008
SOFA,53,52,53,1.0,1.0192307692307692,27.282452830188568,29.820377358490532,28.551415094339557,42.594905660377336,0.6116648976665724,0.5471698113207547,0.16981132075471697,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0007
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
SOFA,29,29,29,1.0,1.0,21.096551724137953,23.194137931034486,22.14534482758622,31.054137931034482,0.701425627346407,0.3793103448275862,0.10344827586206896,EN-Alto-2,en-alto-2_vibrato_yesterday_once_more_paired_speech_group_0008
